name,id,desc,type,access,val
"AHU_Config_Remote3_Rm_T2_Sensor_Enable.Enabled",842,"AHU Configuration - Remote 3 Room Temp 2 Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Remote3_Rm_T_Sensor_Enable.Enabled",844,"AHU Configuration - Remote 3 Room Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Rm_Ent_RH_Sensor_Enable.Enabled",846,"AHU Configuration - Room Entering RH Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Rm_Ent_T_Sensor_Enable.Enabled",848,"AHU Configuration - Room Entering Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Rm_RH2_Sensor_Enable.Enabled",850,"AHU Configuration - Room RH 2 Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Rm_RH_Sensor_Enable.Enabled",852,"AHU Configuration - Room RH Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Rm_T2_Sensor_Enable.Enabled",854,"AHU Configuration - Room Temp 2 Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Rm_T_Sensor_Enable.Enabled",856,"AHU Configuration - Room Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_SA_RH_Sensor_Enable.Enabled",858,"AHU Configuration - Supply Air RH Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_SA_T_Sensor_Enable.Enabled",860,"AHU Configuration - Supply Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_CoolingCoil_LAT_Sensor_Enable.Enabled",862,"AHU Configuration - Zone 1 Cooling Coil Leaving Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_Cooling_CompOilRecovery.Enabled",863,"AHU Configuration - Zone 1 Enabled if Compressor to have Oil Recovery - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_Cooling_Compressor_TXVsync.Enabled",864,"AHU Configuration - Zone 1 Enabled if Compressor to have TX Valve Sync - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_Cooling_HotGasValve_Modbus_Enable.Enabled",866,"Zone 1 - Hot Gas Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_Cooling_TXV_Modbus_Enable.Enabled",868,"Zone 1 - TXV Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_Cooling_TXValve_Enable.Mode",869,"AHU Configuration - Zone 1 - Has a TX Valve",INT,RW,"0"
"AHU_Config_Zone1_HeatingCoil_LWT_Sensor_Enable.Enabled",882,"AHU Configuration - Zone 1 Heatling Coil Leaving Water Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_HotGasValve_Modbus_Enable.Enabled",884,"AHU Configuration - Zone 1 - Hot Gas Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_HotGas_Enable.Enabled",886,"AHU Configuration - Zone 1 - Hot Gas - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_RH2_Sensor_Enable.Enabled",888,"AHU Configuration - Zone 1 Air Humidity Sensor 2 - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_RH_Sensor_Enable.Enabled",890,"AHU Configuration - Zone 1 Air Humidity Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_ReHeat_Pump_Enable.Enabled",892,"AHU Configuration - Zone 1 Reheat Water Pump - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_ReHeat_TankAlarm.Enabled",893,"AHU Configuration - Zone 1 ReHeat Glycol Tank Alarm - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_Reheat_Scaler_Enable.Enabled",895,"AHU Configuration - Zone 1 Reheat Scaler (otherwise direct SA or Rm SetPoint) - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_SA_RH_Sensor_Enable.Enabled",897,"AHU Configuration - Zone 1 Supply Air RH Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_SA_T_Sensor_Enable.Enabled",899,"AHU Configuration - Zone 1 Supply Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_T2_Sensor_Enable.Enabled",901,"AHU Configuration - Zone 1 Air Temp Sensor 2 - Enabled",BOOL,RW,"0"
"AHU_Config_Zone1_T_Sensor_Enable.Enabled",903,"AHU Configuration - Zone 1 Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_CoolingCoil_LAT_Sensor_Enable.Enabled",905,"AHU Configuration - Zone 2 Cooling Coil Leaving Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_Cooling_CompOilRecovery.Enabled",906,"AHU Configuration - Zone 2 Enabled if Compressor to have Oil Recovery - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_Cooling_Compressor_TXVsync.Enabled",907,"AHU Configuration - Zone 2 Enabled if Compressor to have TX Valve Sync - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_Cooling_HotGasValve_Modbus_Enable.Enabled",909,"Zone 1 - Hot Gas Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_Cooling_TXV_Modbus_Enable.Enabled",911,"Zone 2 - TXV Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_Cooling_TXValve_Enable.Mode",912,"AHU Configuration - Zone 2 - Has a TX Valve",INT,RW,"0"
"AHU_Config_Zone2_HeatingCoil_LWT_Sensor_Enable.Enabled",925,"AHU Configuration - Zone 2 Heatling Coil Leaving Water Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_HotGasValve_Modbus_Enable.Enabled",927,"AHU Configuration - Zone 2 - Hot Gas Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_HotGas_Enable.Enabled",929,"AHU Configuration - Zone 2 - Hot Gas - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_RH2_Sensor_Enable.Enabled",931,"AHU Configuration - Zone 2 Air Humidity Sensor 2 - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_RH_Sensor_Enable.Enabled",933,"AHU Configuration - Zone 2 Air Humidity Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_ReHeat_Pump_Enable.Enabled",935,"AHU Configuration - Zone 2 Reheat - Water Pump - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_ReHeat_TankAlarm.Enabled",936,"AHU Configuration - Zone 2 ReHeat - Glycol Tank Alarm - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_Reheat_Scaler_Enable.Enabled",938,"AHU Configuration - Zone 2 Reheat Scaler (otherwise direct SA or Rm SetPoint) - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_SA_RH_Sensor_Enable.Enabled",940,"AHU Configuration - Zone 2 Supply Air RH Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_SA_T_Sensor_Enable.Enabled",942,"AHU Configuration - Zone 2 Supply Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_T2_Sensor_Enable.Enabled",944,"AHU Configuration - Zone 2 Air Temp Sensor 2 - Enabled",BOOL,RW,"0"
"AHU_Config_Zone2_T_Sensor_Enable.Enabled",946,"AHU Configuration - Zone 2 Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_CoolingCoil_LAT_Sensor_Enable.Enabled",948,"AHU Configuration - Zone 3 Cooling Coil Leaving Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_Cooling_CompOilRecovery.Enabled",949,"AHU Configuration - Zone 3 Enabled if Compressor to have Oil Recovery - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_Cooling_Compressor_TXVsync.Enabled",950,"AHU Configuration - Zone 3 Enabled if Compressor to have TX Valve Sync - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_Cooling_HotGasValve_Modbus_Enable.Enabled",952,"Zone 3 - Hot Gas Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_Cooling_TXV_Modbus_Enable.Enabled",954,"Zone 3 - TXV Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_Cooling_TXValve_Enable.Mode",955,"AHU Configuration - Zone 3 - Has a TX Valve",INT,RW,"0"
"AHU_Config_Zone3_HeatingCoil_LWT_Sensor_Enable.Enabled",968,"AHU Configuration - Zone 3 Heatling Coil Leaving Water Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_HotGasValve_Modbus_Enable.Enabled",970,"AHU Configuration - Zone 3 - Hot Gas Valve Modbus Control Enable - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_HotGas_Enable.Enabled",972,"AHU Configuration - Zone 3 - Hot Gas - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_RH2_Sensor_Enable.Enabled",974,"AHU Configuration - Zone 3 Air Humidity Sensor 2 - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_RH_Sensor_Enable.Enabled",976,"AHU Configuration - Zone 3 Air Humidity Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_ReHeat_Pump_Enable.Enabled",978,"AHU Configuration - Zone 3 Reheat - Water Pump - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_ReHeat_TankAlarm.Enabled",979,"AHU Configuration - Zone 3 ReHeat - Glycol Tank Alarm - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_Reheat_Scaler_Enable.Enabled",981,"AHU Configuration - Zone 3 Reheat Scaler, otherwise direct SA or Rm SetPoint - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_SA_RH_Sensor_Enable.Enabled",983,"AHU Configuration - Zone 3 Supply Air RH Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_SA_T_Sensor_Enable.Enabled",985,"AHU Configuration - Zone 3 Supply Air Temp Sensor - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_T2_Sensor_Enable.Enabled",987,"AHU Configuration - Zone 3 Air Temp Sensor 2 - Enabled",BOOL,RW,"0"
"AHU_Config_Zone3_T_Sensor_Enable.Enabled",989,"AHU Configuration - Zone 3 Air Temp Sensor - Enabled",BOOL,RW,"0"
"Al_Batt_EVD_3.Active",995,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_Batt_EVD_3.Trigger",996,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_Batt_EVD_4.Active",997,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_Batt_EVD_4.Trigger",998,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_Batt_EVD_5.Active",999,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_Batt_EVD_5.Trigger",1000,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_CommunicationErr_EBM_5.Active",1009,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_CommunicationErr_EBM_5.Trigger",1010,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_CommunicationErr_EBM_6.Active",1011,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_CommunicationErr_EBM_6.Trigger",1012,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_CommunicationErr_EBM_7.Active",1013,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_CommunicationErr_EBM_7.Trigger",1014,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_CommunicationErr_EBM_8.Active",1015,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_CommunicationErr_EBM_8.Trigger",1016,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_ConfigErr_EVD_3.Active",1021,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_ConfigErr_EVD_3.Trigger",1022,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_ConfigErr_EVD_4.Active",1023,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_ConfigErr_EVD_4.Trigger",1024,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_ConfigErr_EVD_5.Active",1025,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_ConfigErr_EVD_5.Trigger",1026,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_Compressor_Lockout.Active",1027,"Evaporator Circuit A Compressor 1 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_Compressor_Lockout.Trigger",1028,"Evaporator Circuit A Compressor 1 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_Condenser.Active",1029,"Evaporator Circuit A Condenser Fan Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_Condenser.Trigger",1030,"Evaporator Circuit A Condenser Fan Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_HeadPressure_Fail.Active",1031,"Evaporator Circuit A Head Pressure Sensor Failure Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_HeadPressure_Fail.Trigger",1032,"Evaporator Circuit A Head Pressure Sensor Failure Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_HeadPressure_High.Active",1033,"Evaporator Circuit A High Head Pressure Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_HeadPressure_High.Trigger",1034,"Evaporator Circuit A High Head Pressure Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_LLS_Lockout.Active",1035,"Circuit A Liquid Line Solenoid without Comp Status - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_LLS_Lockout.Trigger",1036,"Circuit A Liquid Line Solenoid without Comp Status - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_TXV.Active",1037,"Evaporator Circuit A TX Valve Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_TXV.Trigger",1038,"Evaporator Circuit A TX Valve Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage1_Tank.Active",1039,"Cooling Stage 1 - Glycol Tank Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage1_Tank.Trigger",1040,"Cooling Stage 1 - Glycol Tank Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage2_Compressor_Lockout.Active",1041,"Cooling Stage 2 - Compressor Lockout Alarm - Cooling Stage 2 - Compressor Lockout Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_Compressor_Lockout.Trigger",1042,"Cooling Stage 2 - Compressor Lockout Alarm - Cooling Stage 2 - Compressor Lockout Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_Condenser.Active",1043,"Cooling Stage 2 - Condenser Alarm - Cooling Stage 2 - Condenser Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_Condenser.Trigger",1044,"Cooling Stage 2 - Condenser Alarm - Cooling Stage 2 - Condenser Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_HeadPressure_Fail.Active",1045,"Cooling Stage 2 - Head Pressure Sensor Failure Alarm - Cooling Stage 2 - Head Pressure Sensor Failure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_HeadPressure_Fail.Trigger",1046,"Cooling Stage 2 - Head Pressure Sensor Failure Alarm - Cooling Stage 2 - Head Pressure Sensor Failure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_HeadPressure_High.Active",1047,"Cooling Stage 2 - High Head Pressure Alarm - Cooling Stage 2 - High Head Pressure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_HeadPressure_High.Trigger",1048,"Cooling Stage 2 - High Head Pressure Alarm - Cooling Stage 2 - High Head Pressure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_LLS_Lockout.Active",1049,"Cooling Stage 2 - Liquid Line Solenoid Alarm - Cooling Stage 2 - Liquid Line Solenoid Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_LLS_Lockout.Trigger",1050,"Cooling Stage 2 - Liquid Line Solenoid Alarm - Cooling Stage 2 - Liquid Line Solenoid Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_TXV.Active",1051,"Cooling Stage 2 - TX Valve Alarm - Cooling Stage 2 - TX Valve Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_TXV.Trigger",1052,"Cooling Stage 2 - TX Valve Alarm - Cooling Stage 2 - TX Valve Alarm",BOOL,RW,"0"
"Al_Cooling_Stage2_Tank.Active",1053,"Cooling Stage 2 - Glycol Tank Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage2_Tank.Trigger",1054,"Cooling Stage 2 - Glycol Tank Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage3_Compressor_Lockout.Active",1055,"Cooling Stage 3 - Compressor Lockout Alarm - Cooling Stage 3 - Compressor Lockout Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_Compressor_Lockout.Trigger",1056,"Cooling Stage 3 - Compressor Lockout Alarm - Cooling Stage 3 - Compressor Lockout Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_Condenser.Active",1057,"Cooling Stage 3 - Condenser Alarm - Cooling Stage 3 - Condenser Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_Condenser.Trigger",1058,"Cooling Stage 3 - Condenser Alarm - Cooling Stage 3 - Condenser Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_HeadPressure_Fail.Active",1059,"Cooling Stage 3 - Head Pressure Sensor Failure Alarm - Cooling Stage 3 - Head Pressure Sensor Failure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_HeadPressure_Fail.Trigger",1060,"Cooling Stage 3 - Head Pressure Sensor Failure Alarm - Cooling Stage 3 - Head Pressure Sensor Failure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_HeadPressure_High.Active",1061,"Cooling Stage 3 - High Head Pressure Alarm - Cooling Stage 3 - High Head Pressure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_HeadPressure_High.Trigger",1062,"Cooling Stage 3 - High Head Pressure Alarm - Cooling Stage 3 - High Head Pressure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_LLS_Lockout.Active",1063,"Cooling Stage 3 - Liquid Line Solenoid Alarm - Cooling Stage 3 - Liquid Line Solenoid Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_LLS_Lockout.Trigger",1064,"Cooling Stage 3 - Liquid Line Solenoid Alarm - Cooling Stage 3 - Liquid Line Solenoid Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_TXV.Active",1065,"Cooling Stage 3 - TX Valve Alarm - Cooling Stage 3 - TX Valve Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_TXV.Trigger",1066,"Cooling Stage 3 - TX Valve Alarm - Cooling Stage 3 - TX Valve Alarm",BOOL,RW,"0"
"Al_Cooling_Stage3_Tank.Active",1067,"Cooling Stage 3 - Glycol Tank Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage3_Tank.Trigger",1068,"Cooling Stage 3 - Glycol Tank Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_Cooling_Stage4_Compressor_Lockout.Active",1069,"Cooling Stage 4 -Compressor Lockout Alarm - Cooling Stage 4 -Compressor Lockout Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_Compressor_Lockout.Trigger",1070,"Cooling Stage 4 -Compressor Lockout Alarm - Cooling Stage 4 -Compressor Lockout Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_Condenser.Active",1071,"Cooling Stage 4 - Condenser Alarm - Cooling Stage 4 - Condenser Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_Condenser.Trigger",1072,"Cooling Stage 4 - Condenser Alarm - Cooling Stage 4 - Condenser Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_HeadPressure_Fail.Active",1073,"Cooling Stage 4 - Head Pressure Sensor Failure Alarm - Cooling Stage 4 - Head Pressure Sensor Failure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_HeadPressure_Fail.Trigger",1074,"Cooling Stage 4 - Head Pressure Sensor Failure Alarm - Cooling Stage 4 - Head Pressure Sensor Failure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_HeadPressure_High.Active",1075,"Cooling Stage 4 - High Head Pressure Alarm - Cooling Stage 4 - High Head Pressure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_HeadPressure_High.Trigger",1076,"Cooling Stage 4 - High Head Pressure Alarm - Cooling Stage 4 - High Head Pressure Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_LLS_Lockout.Active",1077,"Cooling Stage 4 - Liquid Line Solenoid Alarm - Cooling Stage 4 - Liquid Line Solenoid Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_LLS_Lockout.Trigger",1078,"Cooling Stage 4 - Liquid Line Solenoid Alarm - Cooling Stage 4 - Liquid Line Solenoid Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_TXV.Active",1079,"Cooling Stage 4 - TX Valve Alarm - Cooling Stage 4 - TX Valve Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_TXV.Trigger",1080,"Cooling Stage 4 - TX Valve Alarm - Cooling Stage 4 - TX Valve Alarm",BOOL,RW,"0"
"Al_Cooling_Stage4_Tank.Active",1081,"Cooling Stage 4 - Glycol Tank Alarm - Alarm status",BOOL,RW,"0"
"Al_Cooling_Stage4_Tank.Trigger",1082,"Cooling Stage 4 - Glycol Tank Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkOverV_EBM_5.Active",1091,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkOverV_EBM_5.Trigger",1092,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkOverV_EBM_6.Active",1093,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkOverV_EBM_6.Trigger",1094,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkOverV_EBM_7.Active",1095,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkOverV_EBM_7.Trigger",1096,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkOverV_EBM_8.Active",1097,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkOverV_EBM_8.Trigger",1098,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_5.Active",1107,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_5.Trigger",1108,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_6.Active",1109,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_6.Trigger",1110,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_7.Active",1111,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_7.Trigger",1112,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_8.Active",1113,"Automatic generated by Alarm editor - Alarm status",BOOL,RW,"0"
"Al_DClinkUnderV_EBM_8.Trigger",1114,"Automatic generated by Alarm editor - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Damper.Active",1115,"Exhaust Air Damper Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Damper.Trigger",1116,"Exhaust Air Damper Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan1_Lockout.Active",1117,"Exhaust Fan 1 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan1_Lockout.Trigger",1118,"Exhaust Fan 1 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan2_Lockout.Active",1119,"Exhaust Fan 2 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan2_Lockout.Trigger",1120,"Exhaust Fan 2 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan3_Lockout.Active",1121,"Exhaust Fan 3 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan3_Lockout.Trigger",1122,"Exhaust Fan 3 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan4_Lockout.Active",1123,"Exhaust Fan 4 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan4_Lockout.Trigger",1124,"Exhaust Fan 4 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan5_Lockout.Active",1125,"Exhaust Air - Fan 5 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan5_Lockout.Trigger",1126,"Exhaust Air - Fan 5 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan6_Lockout.Active",1127,"Exhaust Air - Fan 6 - Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan6_Lockout.Trigger",1128,"Exhaust Air - Fan 6 - Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan7_Lockout.Active",1129,"Exhaust Air - Fan 7 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan7_Lockout.Trigger",1130,"Exhaust Air - Fan 7 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan8_Lockout.Active",1131,"Exhaust Air - Fan 8 Lockout Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan8_Lockout.Trigger",1132,"Exhaust Air - Fan 8 Lockout Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_Fan_CFM.Active",1133,"Exhaust Fan Air Flow Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_Fan_CFM.Trigger",1134,"Exhaust Fan Air Flow Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_RH_High.Active",1135,"Exhaust Air - Humidity High Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_RH_High.Trigger",1136,"Exhaust Air - Humidity High Alarm - Alarm status Trigger",BOOL,RW,"0"
"Al_EA_RH_Low.Active",1137,"Exhaust Air - Humidity Low Alarm - Alarm status",BOOL,RW,"0"
"Al_EA_RH_Low.Trigger",1138,"Exhaust Air - Humidity Low Alarm - Alarm status Trigger",BOOL,RW,"0"
